x_utm30,y_utm30,anio,mes,dist_estacion_m,altitud,prec,tmed,precip_7d,precip_15d,precip_30d,temp_media_7d,temp_media_30d,anomalia_temp,evento_extremo_lluvia,lon,lat,soil_cec_0_5cm,soil_cec_15_30cm,soil_cec_5_15cm,soil_clay_0_5cm,soil_clay_15_30cm,soil_clay_5_15cm,soil_phh2o_0_5cm,soil_phh2o_15_30cm,soil_phh2o_5_15cm,soil_sand_0_5cm,soil_sand_15_30cm,soil_sand_5_15cm,soil_silt_0_5cm,soil_silt_15_30cm,soil_silt_5_15cm,soil_soc_0_5cm,soil_soc_15_30cm,soil_soc_5_15cm,soil_wv0033_0_5cm,soil_wv0033_15_30cm,soil_wv0033_5_15cm,soil_wv1500_0_5cm,soil_wv1500_15_30cm,soil_wv1500_5_15cm,clc2012_agricola,clc2018_agricola,cambio_clc_2012_2018,sigpac_superficie_m2,sigpac_pendiente_pct,sigpac_coef_regadio,sigpac_es_agricola,dist_sigpac_m,zona_vulnerable_nitratos,altitud_dem_m,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_media_periodo,ndvi_min_periodo,ndvi_max_periodo,ndvi_cambio_periodo,ndvi_anio_observacion,sigpac_coef_regadio_nulo,naturaleza_Manantial,naturaleza_Pozo,naturaleza_Sondeo,municipio_AGONCILLO,municipio_AGUILAR DEL RÍO ALHAMA,municipio_ALBERITE,municipio_ALCANADRE,municipio_ALDEANUEVA DE EBRO,municipio_ALFARO,municipio_ANGUIANO,municipio_ARNEDILLO,municipio_ARNEDO,municipio_AUTOL,municipio_BAÑARES,municipio_BAÑOS DE RÍO TOBÍA,municipio_BRIEVA DE CAMEROS,municipio_CALAHORRA,municipio_CASALARREINA,municipio_CASTAÑARES DE RIOJA,municipio_CENICERO,municipio_CERVERA DEL RÍO ALHAMA,municipio_CIDAMÓN,municipio_CORNAGO,municipio_ENCISO,municipio_ENTRENA,municipio_EZCARAY,municipio_FONCEA,municipio_FUENMAYOR,municipio_GALILEA,municipio_GRÁVALOS,municipio_HARO,municipio_HERCE,municipio_HERRAMÉLLURI,municipio_HUÉRCANOS,municipio_LEIVA,municipio_LOGROÑO,municipio_LUMBRERAS,municipio_MURILLO DE RÍO LEZA,municipio_NAVARRETE,municipio_NÁJERA,municipio_ORTIGOSA DE CAMEROS,municipio_PRADEJÓN,municipio_QUEL,municipio_RINCÓN DE SOTO,municipio_RODEZNO,municipio_SAN ASENSIO,municipio_SAN VICENTE DE LA SONSIERRA,municipio_SANTO DOMINGO DE LA CALZADA,municipio_TIRGO,municipio_TORMANTOS,municipio_TORRECILLA EN CAMEROS,municipio_TORREMONTALBO,municipio_TRICIO,municipio_VALGAÑÓN,municipio_VILLALBA DE RIOJA,municipio_VILLAMEDIANA DE IREGUA,municipio_VILLAR DE ARNEDO (EL),municipio_ZARRATÓN,red_RBAS,red_RNIT,clc2012_nombre_Bosque coniferas,clc2012_nombre_Bosque frondosas,clc2012_nombre_Cursos de agua,clc2012_nombre_Frutales,clc2012_nombre_Matorral boscoso,clc2012_nombre_Matorrales,clc2012_nombre_Mosaico cultivos,clc2012_nombre_Praderas,clc2012_nombre_Tejido urbano continuo,clc2012_nombre_Tejido urbano discontinuo,clc2012_nombre_Terrenos regados,clc2012_nombre_Tierras labor secano,clc2012_nombre_Veg esclerofia,clc2012_nombre_Vinedos,clc2012_nombre_Zonas industriales,clc2018_nombre_Bosque coniferas,clc2018_nombre_Bosque frondosas,clc2018_nombre_Cursos de agua,clc2018_nombre_Frutales,clc2018_nombre_Matorral boscoso,clc2018_nombre_Matorrales,clc2018_nombre_Mosaico cultivos,clc2018_nombre_Praderas,clc2018_nombre_Tejido urbano continuo,clc2018_nombre_Tejido urbano discontinuo,clc2018_nombre_Terrenos regados,clc2018_nombre_Tierras labor secano,clc2018_nombre_Veg esclerofia,clc2018_nombre_Vinedos,clc2018_nombre_Zonas industriales,sigpac_uso_nombre_Agua,sigpac_uso_nombre_Forestal,sigpac_uso_nombre_Frutales,sigpac_uso_nombre_Frutos secos,sigpac_uso_nombre_Huerta,sigpac_uso_nombre_Improductivo,sigpac_uso_nombre_Monte bajo / Matorral,sigpac_uso_nombre_Olivar,sigpac_uso_nombre_Pasto arbolado,sigpac_uso_nombre_Pasto arbustivo,sigpac_uso_nombre_Tierra arable,sigpac_uso_nombre_Viales,sigpac_uso_nombre_Vinedo,sigpac_uso_nombre_Zona urbana
1.055566087599813,0.06701689965036514,-0.10183972144142805,0.5688764270943043,0.9222876818792345,-0.7213499186804094,-0.4211015411471342,0.9770004274064479,-0.28361543388694577,-0.6795522235207345,-1.150257719723266,1.4606342999928148,1.6614289204911155,-0.022121373202534846,0,1.0604550321467006,0.053264561250471035,0.2034062812473869,0.04708247911884944,0.22149180931944018,-0.413130435857537,-0.5143090545979623,-0.476894638364314,0.619621575229317,0.43769092159225775,0.3838628261628462,-0.3749326908141457,-0.31817804285110757,-0.40952924654885603,1.2107074209552342,1.0796363816669825,1.0804299566730804,-0.414104849795906,-0.023197120013408665,-0.05439822458314676,0.219758675897121,0.24426988224246923,0.27902711629850874,0.21770480831889696,0.27680905154027946,0.20953899597763334,1,1,0,-0.22825921622512016,-0.587846440991573,0,0,0.0,0,-1.1808478835888185,0.5199189194045899,0.18849466518504987,0.5196949972304213,0.7233378999741883,0.6968342428764657,0.7509664361389651,0.400626186507227,0.7150965293632521,1.0024668562720886,0.836354655675509,1.0796704106420854,0.7202699558710873,0.7829113538198162,0.7066516698047429,1.1340034575818958,0.7665661867643061,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.31755970256694,0.699568416738843,1.0835493343428375,-0.42128557696890895,0.9345865525359957,-0.3234725286150952,-0.2993200152042747,1.3770514135467387,-0.778761230290406,-0.7623808459635391,-0.17006377517562538,0.5616117875275606,0.7196845491039556,0.4207579123710688,0,-1.3198196756079472,0.7040763252121899,0.07140452022021643,0.1883299164753986,0.28694738921819435,0.3137102183095968,0.21560355286629795,0.49107563292772677,-0.015939909160251668,0.11653477943724974,0.07538986894621846,-0.2182100283520783,-0.11979479400836239,-0.19562691239094804,0.5090136761840939,0.5749322791757441,0.47902627187941216,0.6662573638181286,0.6200713030375355,0.36772298812417004,0.28770210286003345,0.338760904911968,0.30223705974666026,0.6288356220135014,0.6275165053298395,0.6048062710205544,1,1,0,-0.22887979776287348,0.9011648166089289,0,0,0.0,1,0.48887692271340977,-0.19083083989380747,-0.12050409318166405,0.7477090194191104,0.5309027506524475,0.5600367202908046,0.46639125162600975,0.8528199251790831,0.9279463749226952,0.8049213617143844,0.44076796118255795,0.702480109440063,0.5675365111202609,0.38238733970865235,0.46599851326440594,1.4189493270271796,0.5440696614973738,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5796532067549955,-0.2198362705207749,-1.2872287772256936,1.2289844298031132,-0.23095909478193208,-0.7213499186804094,-0.4211015411471342,-0.47773043128551923,1.1217248411993437,0.14413241077160452,-0.21349008917457143,-0.7749172295201892,-0.10735550396840178,0.4202928259521574,1,0.5820612177453464,-0.22120630527161692,-0.060597240806954736,0.3531185933913721,0.04694359625609609,0.8285556816779834,0.6425335685529411,0.8137323900250735,0.619621575229317,0.43769092159225775,0.3838628261628462,0.034957349471261334,0.16538112620308362,0.06580927380205043,0.21155654524850176,0.24647405374493903,0.15519351852897423,-0.37848851308335535,-0.023197120013408665,0.3413404123299628,0.3329977208353088,0.24426988224246923,0.2558171728503572,0.28622661060133114,0.2548898356784319,0.27541687515145363,1,1,0,-0.2250842524063817,0.15259085103927775,100,1,0.0,1,-0.21366829384456984,0.777490071777096,0.47552155045480105,1.474321185647431,0.6091346381371819,0.6506566045122182,0.7777187612062302,1.6102022734966772,1.4528411126980938,0.3132595753591685,0.4901631600899339,0.7588147871261519,0.8963551142979406,1.0477986415671603,1.1067683291987431,0.2665370618048867,0.4406389043049084,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2802448885855804,-0.3251705022137947,1.379896598288904,-1.411447581032122,2.1571092530376377,-0.7213499186804094,-0.20798387074713012,-0.38680975261727124,0.10958858090403631,0.144132410771605,-0.18247129346103852,-0.5961798160627062,-0.8869065080569205,0.5275550953885905,0,1.283687546616312,-0.33977298661772964,0.5994115643288984,0.4708247911884961,0.6578623419778,-0.07999513603093365,-0.25264227079001994,-0.1102392325718744,0.619621575229317,0.43769092159225775,0.3838628261628462,-0.27848797545287346,-0.16939060621904892,-0.30257807946990184,1.0047755610767468,1.0876475578970033,1.026457831114674,-0.11730204385798446,0.5862150702453808,0.28857526074154843,0.28770210286003345,0.31513814924459327,0.27902711629850874,0.0349800022324058,-0.051979186387433686,-0.03201322765970769,0,0,0,-0.1896057847554506,1.5683720467905744,0,0,0.0,0,-1.166256078935911,-0.43245361208704275,-0.8335892575458896,-0.46420331608530957,-0.6117985272727547,-0.6334318512124946,-0.5617722886442561,-0.666990655325946,-0.7582838642302363,-0.8104184023507421,-0.6848129577142951,-0.671170498544069,-0.6826774556129811,-0.6060289149295716,-0.7761310059172017,-0.5643116111440634,-0.683970487531953,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7613118153079308,-0.47590153499291826,1.379896598288904,-1.411447581032122,0.5627600079542119,-0.7213499186804094,-0.238429252232845,-1.5687785753044945,0.18240413919866275,0.6180961947498783,-0.0956186654631462,-1.060363546534379,-0.9285507510119773,-1.379555952012565,0,0.7630585253545691,-0.47778298125248053,0.3542654367070106,0.2824948747130975,0.13421770278776854,0.32885273193807896,0.43595452870456547,0.21241752452547233,0.9374023174241,0.7588470637472657,1.0008087405961072,0.5895144627985761,0.6241423891519313,0.6005651091968202,0.013251791291441065,-0.10601770037592706,0.07038017836576438,-0.1291741560955015,0.17994027673952154,0.024749502799475347,0.48020847925495375,0.3623836605793427,0.4763116356077961,0.10350180451483998,-0.008140754663738602,0.011905358456172495,1,1,0,-0.22967814937612094,-0.661076502840778,0,1,0.0,1,0.5164745364449423,0.5556288355334205,0.3615943836793191,0.5202055128655586,0.37224604892286917,0.06501626232625639,0.3940734046563979,0.7044620068463694,0.32832183954188454,0.43346139702768105,0.2572489090673954,0.34077286872457113,0.40880319964249456,0.5880668433565246,0.21611769886368792,-0.14608636634650418,0.38025113208906197,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1125170728107527,0.42513963423337336,0.19450754250463834,-0.7513395783233133,0.6638393401100149,-0.3234725286150952,-0.238429252232845,0.1041619121912675,-0.618567002042228,-0.17337730859248116,-0.33136151288599663,0.3295199222917242,-0.3455313496411814,-0.32201921013990115,0,-1.1139635058901804,0.4325288944212961,0.12797670351757473,0.0941649582376993,0.003306542990260263,0.4045653000804887,0.43595452870456547,0.30041482191565805,0.619621575229317,0.11653477943724974,0.3838628261628462,-0.16998767067144196,-0.2313853714824067,-0.14809306035585756,0.46325104065554124,0.5348763980256458,0.502157182833014,0.54753624144296,0.3153652079081409,0.36772298812417004,0.20843477140330216,0.27970401574353126,0.2326072294022057,0.5374732189702559,0.6713549370535346,0.6926434432523147,1,1,0,-0.18075458330102492,-0.7993999530003875,0,0,0.0,0,0.7251999438241247,-0.7351682613446006,-1.090154570268141,-0.7399655430913619,-0.6891187226792467,-0.6546567916063772,-0.6935181965356119,-0.5365304988462433,-0.5579326599139598,-0.7765330222127619,-0.7578941853376354,-0.5795714042646858,-0.7388072513656435,-0.6483754985927728,-1.0041998669257777,-0.02164144800797187,-0.5653681202013372,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6128037429878308,-0.5503113292543516,-0.3981869853874945,1.5590384311575176,-0.4641466941262538,1.598417364468253,-0.4211015411471342,-1.859724747042888,-0.4729358854529751,0.42482940905000033,2.038474479627918,-1.9593860589996321,-1.9879218437283341,-0.32970676993846415,0,-0.6136728111333758,-0.5342647818817167,0.5239819865990869,0.0,0.0687621228890144,0.14714256839629564,0.504814208654024,0.05108914597679923,0.30184083303453413,0.11653477943724974,0.3838628261628462,0.034957349471261334,-0.04540107569233328,0.03015888477573236,0.44799682881269126,0.36664169719523393,0.4250541463210052,0.048907527467251445,0.5862150702453808,0.07751465438788978,0.32167381634148995,0.2678926379098439,0.24421220112628148,0.057820602993217195,-0.008140754663738602,0.05582394457205268,1,1,0,-0.2296612871242613,3.032973283774675,0,0,0.0,0,0.3733061673904059,0.7842981169737886,0.8843013329385188,1.662082083131955,1.3723300033635497,1.4334385796924316,1.4358124135144836,1.7970167578751364,1.7997941715376375,1.6281112583991615,1.597201019178695,1.6971795480610363,1.554104406619417,1.365155981932142,1.3515996111606543,1.825048241997381,1.371785839720184,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8307236008586857,1.025333130698072,-0.10183972144142805,-1.411447581032122,-0.9492634826615227,-0.3234725286150952,-0.4211015411471342,-0.18678425954712585,-0.0069163123673659415,-0.17337730859248116,-0.8152547260171105,-0.7482400036310123,-0.7480923648733976,0.9821126258835283,0,-0.8305691405246762,1.025508561814727,0.6182689587613516,0.16478867691597346,0.13421770278776854,0.026002459368439902,0.504814208654024,0.22708374075717014,-0.015939909160251668,-0.20462136271775824,-0.2330830882704093,-0.2182100283520783,-0.3057790897984358,-0.29069461646112943,0.8522334426482382,0.6390216890159012,0.772017810625045,0.7731063739557802,0.38307767349245114,0.024749502799475347,0.31034991184767113,0.25608126007615656,0.32544700319481185,0.4232702151661995,0.5617588577442969,0.6048062710205544,1,1,0,-0.23024188352161365,0.006130727340867592,0,0,0.0,1,0.0014807586308054684,0.7131176958528912,0.45352164327554967,1.2249985533058554,1.3858834841357133,1.3977935055375854,1.3088901851906736,1.3168825807302056,1.2425627423399677,1.0865268323158932,1.1789372659646924,0.9759073648988849,1.1821327210288242,1.0795756920588535,0.9475556482392461,0.7119948030679492,1.328021506668863,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5665197153942649,0.29427396854606364,-0.9908815132796273,1.2289844298031132,-1.2797083718669593,-0.7213499186804094,-0.4211015411471342,-0.6959400600893142,-0.7205087836547048,-0.7623808459635397,-1.193684033722212,-0.7429045584531769,-0.37475537978508233,0.06821078643194434,0,0.5708629287763237,0.2875638575723479,0.2034062812473869,0.23541239559424804,0.0905806495219327,0.7679856271640554,0.1467438729168394,0.5497404978545168,-0.3337206513550318,0.43769092159225775,0.3838628261628462,-0.36287710139398655,-0.2313853714824067,-0.37387885752253797,0.41748840512698854,0.6470328652459221,0.46360566457700964,-0.8652451148215469,-0.19247828397418282,0.07751465438788978,0.28770210286003345,0.2678926379098439,0.30223705974666026,0.35474841288376535,0.6275165053298395,0.6487248571364346,0,0,0,0.16008416196687134,-0.2054227846679468,0,0,0.0,0,-0.9045607588401829,-0.7177026642857075,-0.7023512088822811,-0.7689688031417656,-0.7972336228679002,-0.6826002019645694,-0.6279369190952184,-0.7060046839310685,-0.8336831737525875,-0.6195581608448402,-0.7482941343303832,-0.8176671771868552,-0.7644449639266659,-0.7052141600147489,-1.0057491242115844,-0.4417968112935622,-0.816251291662443,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.181647604662827,-1.3828135687205707,-0.3981869853874945,-0.42128557696890895,1.0236076280386592,1.0619933832194812,-0.4211015411471342,1.9225754855562263,-0.4438096621351245,-0.8452094684063451,-0.9455336680139488,1.0257955179992346,0.5669889916020795,1.9660752348153974,0,1.179513656028894,-1.3836271233955912,-0.2680285795639367,0.2589536351536732,0.003306542990260263,-0.6554106539132479,-0.624484542517096,-0.6968878818397778,0.9374023174241,0.7588470637472657,0.692335783379474,1.0235156819243012,1.1324994643114652,1.0759036295477271,-0.07827347976566429,-0.19414063890614344,-0.13008771656545873,0.35758244564269004,0.21379650953167637,0.13027980597630467,0.3669694343167653,0.31513814924459327,0.3370519749188876,-0.05638240081083978,-0.13965604983482385,-0.11985039989146806,1,1,0,-0.23080297449426795,-0.5552997468363707,0,0,0.0,0,0.2628898976838191,-0.5870290897660253,-0.9998244239807037,-1.1664498889146542,-1.018158381354876,-1.1456408829732432,-0.9791665339780611,-0.8579738361198286,-0.8861288462464207,-1.0567997830381108,-1.0208385634079493,-0.9058719366118542,-1.0174981258119775,-0.9500491111874166,-0.9005602723618229,-0.7573320523548164,-1.1654955977883685,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
