id_registro,ipa,anio,fecha,lat,lon
948,241160189,2016,2016-11-17,42.21932036218588,-2.079143885647088
288,210980206,2023,2023-05-25,42.56478511289075,-2.877816206923574
1042,241220031,2023,2023-10-24,42.16499574779844,-2.025843081913839
1050,241160146,2024,2024-06-04,42.20236216922945,-2.02472415766982
262,220950053,2021,2021-11-16,42.54060232582512,-2.839501585761097
33,211020002,2023,2023-06-26,42.48939256639613,-3.088026260368538
249,210980017,2021,2021-05-11,42.52013902296586,-2.873861339000644
1156,251150055,2025,2025-05-05,42.2494675682009,-1.852787892570041
622,221040043,2021,2021-11-17,42.43326316274595,-2.551921968548726
1153,241130002,2025,2025-04-10,42.32652537284356,-1.955728388461578
616,231010130,2021,2021-05-12,42.4869727570159,-2.487073312993152
358,210980012,2025,2025-05-14,42.51755526112446,-2.926652431349929
620,221020024,2021,2021-11-16,42.48525438667438,-2.704667984549614
255,211040587,2021,2021-11-15,42.45977922466297,-2.909558370814552
697,231030063,2015,2015-10-26,42.42130272356113,-2.307444977157672
372,220950084,2025,2025-11-24,42.57038980189249,-2.85008635679294
954,241120074,2016,2016-11-29,42.3178327509466,-2.093120484180144
968,241150187,2017,2017-10-16,42.20492423360142,-2.132918988910713
868,231070139,2024,2024-06-10,42.37434062331717,-2.305143313471492
41,211020002,2025,2025-05-13,42.48939256639613,-3.088026260368538
778,231080029,2019,2019-12-10,42.34012359735669,-2.236677130498064
594,221040043,2019,2019-11-27,42.43326316274595,-2.551921968548726
784,231030063,2020,2020-06-09,42.42130272356113,-2.307444977157672
850,231080029,2023,2023-05-17,42.34012359735669,-2.236677130498064
962,241150028,2017,2017-06-28,42.2128801641593,-2.163703563058253
894,231020155,2025,2025-05-20,42.46754330182347,-2.37558966442288
1076,241150030,2025,2025-11-11,42.21167337532112,-2.130997340626708
119,210980020,2017,2017-05-09,42.54661934709923,-2.916801726658035
511,221060002,2024,2024-06-18,42.40751445876387,-2.730018575484473
93,211040003,2016,2016-05-11,42.49441709454535,-2.881190331023289
1053,241120074,2024,2024-06-11,42.3178327509466,-2.093120484180144
602,221020024,2020,2020-07-13,42.48525438667438,-2.704667984549614
271,210980012,2022,2022-05-09,42.51755526112446,-2.926652431349929
609,231010130,2020,2020-11-04,42.4869727570159,-2.487073312993152
924,221280002,2015,2015-07-30,42.06943989526624,-2.536551365743564
