ipa,x_utm30,y_utm30,nombre_punto,municipio,provincia,masa_agua,red,lon_x,lat_x,lat_y,lon_y,soil_cec_0_5cm,soil_cec_15_30cm,soil_cec_5_15cm,soil_clay_0_5cm,soil_clay_15_30cm,soil_clay_5_15cm,soil_phh2o_0_5cm,soil_phh2o_15_30cm,soil_phh2o_5_15cm,soil_sand_0_5cm,soil_sand_15_30cm,soil_sand_5_15cm,soil_silt_0_5cm,soil_silt_15_30cm,soil_silt_5_15cm,soil_soc_0_5cm,soil_soc_15_30cm,soil_soc_5_15cm,soil_wv0033_0_5cm,soil_wv0033_15_30cm,soil_wv0033_5_15cm,soil_wv1500_0_5cm,soil_wv1500_15_30cm,soil_wv1500_5_15cm,clc2012_codigo,clc2012_nombre,clc2012_agricola,clc2018_codigo,clc2018_nombre,clc2018_agricola,cambio_clc_2012_2018,sigpac_uso,sigpac_uso_nombre,sigpac_superficie_m2,sigpac_pendiente_pct,sigpac_coef_regadio,sigpac_es_agricola,dist_sigpac_m,zona_vulnerable_nitratos,altitud_dem_m
231030088,558883,4699753,JARRA EN EL CEMENTERIO,AGONCILLO,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.2839627256087653,42.44787000248758,42.44787000248758,-2.2839627256087653,20.8,16.6,17.0,23.900000000000002,23.200000000000003,23.0,7.800000000000001,8.0,8.0,18.1,16.1,18.900000000000002,51.2,52.2,51.800000000000004,16.3,9.8,12.4,0.341,0.328,0.332,0.185,0.185,0.185,211,Tierras labor secano,True,211,Tierras labor secano,True,False,OV,Olivar,109.81194101139556,0.21,100.0,True,0.0,False,343.2840270996094
241160181,578702,4670560,JABALINA (POLIGONO 11 PARCELA 11),QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.046960413913648,42.18323069317582,42.18323069317582,-2.046960413913648,18.400000000000002,15.200000000000001,17.0,17.2,17.2,15.600000000000001,8.1,8.200000000000001,8.200000000000001,43.2,44.0,44.900000000000006,26.400000000000002,26.8,26.5,21.3,10.0,8.4,0.303,0.305,0.302,0.14,0.137,0.137,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,13822.394899085622,0.57,0.0,True,0.0,True,618.9580078125
241160207,576845,4673064,"MORCUERA (Pol. 11, Parc. 1767)",ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.069113920588713,42.20596423783692,42.20596423783692,-2.069113920588713,21.6,20.5,21.200000000000003,14.4,15.700000000000001,14.100000000000001,8.0,8.200000000000001,8.200000000000001,49.0,45.800000000000004,50.2,26.6,26.0,26.6,19.3,10.9,6.5,0.323,0.319,0.315,0.117,0.12,0.101,222,Frutales,True,222,Frutales,True,False,FY,Frutales,1972.0059979048656,0.33,0.0,True,0.0,False,577.0599975585938
241070075,582773,4690189,"RESA, (Po:32 Pa:146)",CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9948651946768687,42.35956690672981,42.35956690672981,-1.9948651946768687,22.200000000000003,17.3,19.3,21.700000000000003,24.6,21.0,7.7,7.7,7.7,22.400000000000002,22.0,22.8,50.5,49.300000000000004,50.900000000000006,38.5,12.200000000000001,14.600000000000001,0.34800000000000003,0.327,0.334,0.15,0.154,0.152,212,Terrenos regados,True,212,Terrenos regados,True,False,IM,Improductivo,213.72540721271628,0.18,,False,0.0,False,300.0559997558594
251150038,595528,4675850,CHAMPIÑONERA RINCON DE SOTO,RINCÓN DE SOTO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.842373738168444,42.22899109672695,42.22899109672695,-1.842373738168444,20.700000000000003,17.400000000000002,19.1,25.0,22.900000000000002,24.3,8.0,8.0,8.1,19.3,19.5,20.5,51.0,51.0,52.800000000000004,15.5,9.0,11.8,0.34800000000000003,0.34,0.34,0.159,0.159,0.157,121,Zonas industriales,False,121,Zonas industriales,False,False,ZU,Zona urbana,732.0803737201605,0.04,,False,0.0,False,285.7840270996094
241170058,582510,4674369,POZO DE LAS PISCINAS,AUTOL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.000313623889011,42.21713834040014,42.21713834040014,-2.000313623889011,17.2,15.3,15.8,19.8,20.900000000000002,20.0,7.9,8.1,8.1,25.8,24.3,27.200000000000003,47.900000000000006,43.7,46.5,19.0,11.200000000000001,11.600000000000001,0.354,0.335,0.339,0.153,0.154,0.154,111,Tejido urbano continuo,False,111,Tejido urbano continuo,False,False,AG,Agua,288276.30986614386,0.59,,False,0.0,False,420.7750244140625
241160069,580774,4674330,"EL RASO, POZO CUEVA",AUTOL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0213493171163366,42.216968511682275,42.216968511682275,-2.0213493171163366,18.0,15.600000000000001,16.2,17.8,20.400000000000002,18.5,8.0,8.200000000000001,8.200000000000001,24.8,24.3,25.400000000000002,45.800000000000004,42.7,45.900000000000006,20.900000000000002,10.100000000000001,12.4,0.357,0.356,0.356,0.15,0.15,0.15,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,618.1587480881457,0.23,100.0,False,0.0,False,441.13201904296875
251160078,602409,4673670,VIEJAMALA,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7593911418834374,42.208490151922796,42.208490151922796,-1.7593911418834374,20.5,19.200000000000003,19.900000000000002,24.200000000000003,24.5,24.200000000000003,7.7,7.800000000000001,7.800000000000001,18.2,17.900000000000002,18.900000000000002,49.400000000000006,46.7,50.400000000000006,19.1,10.0,13.200000000000001,0.354,0.34600000000000003,0.34700000000000003,0.17400000000000002,0.178,0.18,311,Bosque frondosas,False,324,Matorral boscoso,False,True,MT,Monte bajo / Matorral,789.0058222707919,0.68,100.0,False,0.0,True,269.8621520996094
231080029,562879,4687823,LOS AGUAZALES,GALILEA,Rioja (La),SIN DEFINIR MASA,RNIT,-2.2366771304980637,42.340123597356694,42.340123597356694,-2.2366771304980637,20.6,16.2,16.8,23.3,26.5,23.200000000000003,8.0,8.1,8.200000000000001,28.400000000000002,27.3,28.700000000000003,42.7,39.0,43.1,20.900000000000002,10.8,11.4,0.364,0.339,0.355,0.157,0.156,0.156,221,Vinedos,True,221,Vinedos,True,False,FS,Frutos secos,624.0147323554993,0.37,0.0,True,0.0,True,579.3680419921875
251160035,606297,4673672,ITGA CADREITA FINCA EXPERIMENTAL,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7123018629242264,42.207989151923556,42.207989151923556,-1.7123018629242264,20.6,17.0,19.3,26.0,26.400000000000002,26.3,8.0,8.1,8.1,18.400000000000002,18.0,18.400000000000002,47.0,45.900000000000006,47.2,18.6,10.4,12.4,0.35000000000000003,0.343,0.34600000000000003,0.18,0.181,0.181,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,8744.733556695839,0.1,100.0,True,0.0,False,267.6523742675781
241060011,579079,4690031,CANTARROYUELA DE PRADEJON (PO: 1 PA: 26),PRADEJÓN,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-2.039737837301822,42.358528588968525,42.358528588968525,-2.039737837301822,21.900000000000002,17.0,19.200000000000003,20.6,21.5,21.0,7.9,8.0,8.0,21.200000000000003,20.900000000000002,21.1,55.7,53.900000000000006,55.5,21.0,12.0,12.4,0.34700000000000003,0.335,0.338,0.154,0.154,0.154,131,,False,131,,False,False,AG,Agua,19759.635039953308,3.11,,False,0.0,False,324.7400207519531
241130002,586041,4686559,ABASTECIMIENTO A CALAHORRA-SOTO MANZANILLO-CASA,CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9557283884615784,42.32652537284356,42.32652537284356,-1.9557283884615784,22.1,16.8,18.5,19.0,21.900000000000002,19.6,7.9,8.0,8.0,22.8,22.5,23.6,54.6,53.300000000000004,54.6,18.0,11.100000000000001,11.8,0.34900000000000003,0.34700000000000003,0.342,0.149,0.154,0.154,212,Terrenos regados,True,212,Terrenos regados,True,False,ZU,Zona urbana,218.45667851150506,0.14,,False,0.0,False,294.71600341796875
251160072,602964,4672988,Jarra en finca del Camino de la Nava (PO: 2; PA: 9514),ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7527900785076242,42.202276378972954,42.202276378972954,-1.7527900785076242,22.0,17.7,19.3,26.0,25.900000000000002,26.0,7.7,7.800000000000001,7.7,16.3,16.1,17.2,43.0,41.0,45.900000000000006,20.1,11.100000000000001,13.600000000000001,0.355,0.34900000000000003,0.34900000000000003,0.181,0.181,0.183,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,ZU,Zona urbana,109.3911143556061,0.09,,False,0.0,True,269.4880065917969
241130030,584846,4682976,LA EMRILLA,CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9707555287281961,42.29439261221093,42.29439261221093,-1.9707555287281961,20.8,15.8,16.8,21.900000000000002,24.700000000000003,21.0,7.9,8.0,8.1,23.200000000000003,23.1,23.8,49.5,45.900000000000006,50.900000000000006,16.0,10.200000000000001,11.3,0.355,0.34,0.34800000000000003,0.15,0.15,0.15,211,Tierras labor secano,True,211,Tierras labor secano,True,False,IM,Improductivo,4269.227230808761,0.54,,False,0.0,False,332.8480224609375
231030090,556798,4699105,CAMINO DEL MOLINO,AGONCILLO,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.3093793107449856,42.442190133813,42.442190133813,-2.3093793107449856,19.8,16.0,16.6,26.200000000000003,24.400000000000002,25.5,7.6000000000000005,8.0,8.0,20.5,20.400000000000002,20.5,48.0,48.400000000000006,48.2,14.700000000000001,9.700000000000001,11.600000000000001,0.34700000000000003,0.331,0.34,0.168,0.185,0.185,323,Veg esclerofia,False,323,Veg esclerofia,False,False,AG,Agua,186745.88876381752,0.93,,False,0.0,False,364.3393249511719
231050020,539993,4690809,CELADAS,ENTRENA,Rioja (La),SIN DEFINIR MASA,RNIT,-2.5142834273137113,42.36852778683664,42.36852778683664,-2.5142834273137113,19.400000000000002,14.8,16.400000000000002,24.400000000000002,24.400000000000002,24.200000000000003,8.0,8.0,8.1,27.1,27.5,27.8,44.900000000000006,45.300000000000004,45.300000000000004,20.8,12.4,11.4,0.355,0.327,0.333,0.162,0.162,0.167,211,Tierras labor secano,True,211,Tierras labor secano,True,False,MT,Monte bajo / Matorral,1471.528280230487,0.66,0.0,False,0.0,True,612.3078002929688
231070081,555633,4693920,FUENTE LA RUEDA,MURILLO DE RÍO LEZA,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.324045570376735,42.39558171066405,42.39558171066405,-2.324045570376735,18.2,16.5,17.3,24.0,25.400000000000002,24.900000000000002,7.800000000000001,8.0,8.0,21.400000000000002,20.8,21.3,51.300000000000004,48.7,50.800000000000004,16.3,10.3,11.600000000000001,0.34900000000000003,0.325,0.336,0.161,0.18,0.185,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,IM,Improductivo,64.1727064138192,2.08,,False,0.0,True,434.6582336425781
221030030,526671,4705342,FUENTE ESCARPE,CENICERO,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.6754017932807184,42.49998090229199,42.49998090229199,-2.6754017932807184,18.8,15.600000000000001,16.8,26.900000000000002,26.8,28.3,7.800000000000001,8.0,8.0,25.8,23.8,26.200000000000003,40.6,39.5,39.5,21.1,11.0,9.9,0.353,0.33,0.341,0.16,0.158,0.159,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,2088.9556730385525,3.01,0.0,True,0.0,True,428.66900634765625
221030044,529778,4703434,C/ RUÍZ DE AZCÁRRAGA 34,CENICERO,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.637688073108475,42.482684668435695,42.482684668435695,-2.637688073108475,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,Tejido urbano continuo,False,111,Tejido urbano continuo,False,False,ZU,Zona urbana,940661.7742562816,1.24,,False,0.0,True,430.72003173828125
231020155,551332,4701878,Sondeos Nitratos Rioja LOGROÑO VAREA,LOGROÑO,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.3755896644228804,42.46754330182347,42.46754330182347,-2.3755896644228804,21.900000000000002,16.5,19.0,25.5,26.700000000000003,24.8,6.9,7.0,6.9,19.1,18.1,19.8,49.5,49.0,49.5,32.0,10.0,13.3,0.341,0.322,0.334,0.162,0.183,0.177,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,FO,Forestal,39843.83029806369,0.72,0.0,False,0.0,False,360.3440246582031
220950005,513117,4712423,FUENTE JUANILLO,HARO,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.840196710775874,42.564099414230796,42.564099414230796,-2.840196710775874,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,Tierras labor secano,True,211,Tierras labor secano,True,False,ZU,Zona urbana,3169966.949362416,0.85,,False,0.0,True,459.385009765625
241220031,580469,4668555,PRADO - PLANA GRAVALOS,AUTOL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0258430819138393,42.164995747798436,42.164995747798436,-2.0258430819138393,19.6,17.0,17.7,19.5,21.5,20.0,7.7,7.800000000000001,7.800000000000001,29.8,29.0,30.3,45.5,42.5,44.2,26.5,10.200000000000001,14.8,0.34,0.35000000000000003,0.34,0.153,0.16,0.158,323,Veg esclerofia,False,323,Veg esclerofia,False,False,MT,Monte bajo / Matorral,6995.398385493427,2.73,0.0,False,0.0,False,716.3920288085938
241160146,580514,4672705,COSCOJO-TABLAS (YASA HONDA),AUTOL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.02472415766982,42.20236216922945,42.20236216922945,-2.02472415766982,20.8,17.3,19.5,19.0,21.1,19.0,8.0,8.1,8.200000000000001,29.400000000000002,29.1,30.6,37.4,32.7,35.9,19.6,11.100000000000001,11.3,0.337,0.328,0.332,0.15,0.151,0.15,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,AG,Agua,96468.7927033703,2.58,,False,0.0,False,481.58001708984375
241160255,578552,4674726,ONTAÑÓN,QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.048213668948267,42.22076103574621,42.22076103574621,-2.048213668948267,18.8,16.3,17.0,17.6,20.0,16.2,7.9,8.0,8.1,33.2,33.4,34.4,38.0,35.6,38.0,19.0,10.0,11.600000000000001,0.354,0.328,0.334,0.148,0.14300000000000002,0.14300000000000002,222,Frutales,True,222,Frutales,True,False,MT,Monte bajo / Matorral,360.9098718296624,0.33,0.0,False,0.0,True,498.22802734375
241120074,574731,4685464,PELOCAQUI,VILLAR DE ARNEDO (EL),Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-2.093120484180144,42.3178327509466,42.3178327509466,-2.093120484180144,19.3,18.400000000000002,18.8,24.200000000000003,25.700000000000003,23.5,7.800000000000001,8.1,8.1,31.1,27.700000000000003,31.3,39.2,38.5,39.2,19.1,11.4,9.9,0.337,0.324,0.325,0.14,0.14200000000000002,0.14,111,Tejido urbano continuo,False,111,Tejido urbano continuo,False,False,ZU,Zona urbana,305742.55133071623,0.8,,False,0.0,True,417.384033203125
241050067,569734,4696089,PEÑASCASAS (Po:5),ALCANADRE,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.152468483233016,42.41397551052157,42.41397551052157,-2.152468483233016,23.6,16.6,19.3,21.900000000000002,23.6,21.8,7.7,7.9,7.9,18.7,17.1,19.700000000000003,53.800000000000004,52.7,54.2,23.5,10.5,12.3,0.34800000000000003,0.328,0.338,0.185,0.189,0.187,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,13271.773301470237,0.04,0.0,True,0.0,False,323.5040283203125
241140065,588825,4683807,"CASCAJO (Po:10, Pa:163)",CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9223678320421425,42.301432108093536,42.301432108093536,-1.9223678320421425,19.0,16.0,16.8,22.200000000000003,24.900000000000002,22.700000000000003,8.0,8.1,8.1,23.700000000000003,23.700000000000003,25.0,50.300000000000004,46.6,50.6,18.400000000000002,11.8,11.8,0.343,0.334,0.336,0.154,0.154,0.154,222,Frutales,True,222,Frutales,True,False,TA,Tierra arable,73639.72777125971,0.23,0.0,True,0.0,False,310.4320068359375
241180002,592013,4675406,MANANTIAL FUENTE DEL CURA,ALDEANUEVA DE EBRO,Rioja (La),SIN DEFINIR MASA,RNIT,-1.8850315673186917,42.22541500230231,42.22541500230231,-1.8850315673186917,19.400000000000002,17.2,17.7,20.8,26.1,20.6,7.9,8.1,8.200000000000001,26.400000000000002,24.700000000000003,27.1,47.0,41.300000000000004,46.300000000000004,16.0,10.100000000000001,8.700000000000001,0.357,0.328,0.34,0.15,0.152,0.151,221,Vinedos,True,221,Vinedos,True,False,CA,Viales,8577.257528294083,0.94,,False,0.0,True,335.59600830078125
231020105,546929,4699045,CHALET IREGUA,VILLAMEDIANA DE IREGUA,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.429377393870648,42.44230996430285,42.44230996430285,-2.429377393870648,22.3,16.400000000000002,19.0,21.8,22.5,22.200000000000003,7.6000000000000005,7.7,7.7,24.0,22.0,24.400000000000002,49.1,48.900000000000006,50.800000000000004,20.0,10.700000000000001,12.700000000000001,0.354,0.334,0.336,0.163,0.17300000000000001,0.166,212,Terrenos regados,True,212,Terrenos regados,True,False,IM,Improductivo,552.7552410802037,0.81,,False,0.0,False,393.3760070800781
221020093,524303,4696756,PRANIGUELA,HUÉRCANOS,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.7045847621256467,42.42273492647797,42.42273492647797,-2.7045847621256467,22.5,14.4,16.7,20.400000000000002,25.5,21.0,8.0,8.0,8.0,26.3,24.5,26.6,46.1,39.1,46.1,15.200000000000001,10.0,9.0,0.34700000000000003,0.339,0.342,0.152,0.154,0.153,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,TA,Tierra arable,1565.5751781914544,0.35,100.0,True,0.0,False,514.280029296875
210970033,503817,4711042,LAS GARNOCHAS,TIRGO,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.9535069685365962,42.55176441893071,42.55176441893071,-2.9535069685365962,18.1,15.600000000000001,16.7,26.3,32.300000000000004,29.0,7.6000000000000005,7.7,7.7,27.5,23.5,26.400000000000002,41.300000000000004,36.6,41.6,23.900000000000002,11.9,11.200000000000001,0.34900000000000003,0.333,0.34,0.186,0.193,0.19,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,2924.153932360851,0.49,0.0,True,0.0,True,510.3580322265625
251220026,607687,4666914,TAMBARRÍA. GABINO CASTILLO MILAGRO,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.6967176266720538,42.14694953175388,42.14694953175388,-1.6967176266720538,20.8,18.3,17.400000000000002,26.8,24.8,25.900000000000002,7.9,8.200000000000001,8.200000000000001,27.1,27.1,27.900000000000002,37.7,34.9,39.1,16.3,10.100000000000001,9.5,0.352,0.343,0.34800000000000003,0.157,0.158,0.157,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,9129.930492968042,0.06,0.0,True,0.0,False,313.15460205078125
210980248,509300,4707739,FUENTENUEVA,ZARRATÓN,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.8867750364781,42.521971689706,42.521971689706,-2.8867750364781,19.400000000000002,15.600000000000001,16.6,18.2,22.6,19.400000000000002,7.9,8.0,8.0,21.400000000000002,19.0,20.3,55.800000000000004,51.400000000000006,54.7,30.0,12.0,12.3,0.341,0.329,0.334,0.182,0.187,0.187,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,4198.666293941611,1.75,100.0,True,0.0,True,550.0184936523438
211040588,509447,4700782,CAMINO DE CARRAMOLINERO,CIDAMÓN,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.8851000868871166,42.459316025582616,42.459316025582616,-2.8851000868871166,18.0,15.200000000000001,16.1,30.5,32.4,31.3,7.800000000000001,8.0,8.0,23.400000000000002,21.200000000000003,23.400000000000002,43.5,40.800000000000004,42.900000000000006,24.400000000000002,11.600000000000001,13.100000000000001,0.357,0.33,0.34,0.187,0.188,0.188,211,Tierras labor secano,True,211,Tierras labor secano,True,False,CA,Viales,5545.006901039674,0.96,,False,0.0,True,631.739013671875
210970015,503931,4710737,CARRETERA SAJAZARGA,TIRGO,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.952120489507344,42.54901707900289,42.54901707900289,-2.952120489507344,18.400000000000002,16.2,16.7,28.0,35.300000000000004,29.0,7.6000000000000005,7.6000000000000005,7.6000000000000005,27.200000000000003,23.0,26.3,40.300000000000004,34.4,40.300000000000004,23.5,11.5,11.3,0.34800000000000003,0.33,0.341,0.183,0.193,0.188,211,Tierras labor secano,True,211,Tierras labor secano,True,False,IM,Improductivo,586.5679767636988,0.16,,False,0.0,True,510.55450439453125
241070099,582617,4689495,"LA DEHESILLA (Po:32, Pa:284a)",CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9968586673817708,42.353334219188305,42.353334219188305,-1.9968586673817708,21.0,16.400000000000002,18.5,21.900000000000002,23.900000000000002,21.900000000000002,7.9,8.0,8.0,20.200000000000003,20.200000000000003,20.200000000000003,53.5,50.6,53.300000000000004,15.8,11.0,11.100000000000001,0.34800000000000003,0.334,0.334,0.154,0.154,0.154,212,Terrenos regados,True,212,Terrenos regados,True,False,IM,Improductivo,61.617096548475374,0.2,,False,0.0,False,300.4480285644531
241150028,569029,4673751,POZO RIO CIDACOS,HERCE,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.1637035630582533,42.2128801641593,42.2128801641593,-2.1637035630582533,17.0,15.8,16.0,22.0,24.900000000000002,23.400000000000002,7.9,8.200000000000001,8.200000000000001,34.2,31.0,33.4,31.900000000000002,29.3,31.200000000000003,19.8,10.8,11.200000000000001,0.34,0.328,0.328,0.14300000000000002,0.149,0.147,212,Terrenos regados,True,212,Terrenos regados,True,False,MT,Monte bajo / Matorral,6420.894363434663,1.72,0.0,False,0.0,False,574.14404296875
241150187,571579,4672893,MERENDERO ENFRENTE DEL MONASTERIO,ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.1329189889107134,42.204924233601425,42.204924233601425,-2.1329189889107134,18.2,14.8,16.5,20.900000000000002,20.3,18.5,7.800000000000001,8.0,8.0,33.2,33.300000000000004,34.300000000000004,34.0,31.8,34.800000000000004,21.3,10.0,12.3,0.328,0.325,0.327,0.146,0.15,0.149,312,Bosque coniferas,False,312,Bosque coniferas,False,False,OV,Olivar,272.8628314447242,1.78,0.0,True,0.0,False,613.33203125
241160189,576001,4674538,"Pol. 011, Parc. 02299 VALLALOPE",ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0791438856470883,42.21932036218588,42.21932036218588,-2.0791438856470883,17.3,16.1,16.2,16.8,18.8,17.0,8.0,8.1,8.1,32.0,31.400000000000002,32.7,41.5,37.9,40.5,25.0,10.9,11.8,0.354,0.335,0.343,0.15,0.15,0.15,221,Vinedos,True,221,Vinedos,True,False,CA,Viales,86.88081033565176,0.5,,False,0.0,False,540.9960327148438
221030027,530205,4704073,MONTE REAL,CENICERO,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.6324591395939394,42.48842278081459,42.48842278081459,-2.6324591395939394,19.700000000000003,15.8,17.3,28.900000000000002,29.200000000000003,29.6,7.5,7.6000000000000005,7.7,23.400000000000002,22.5,23.6,42.7,42.6,42.5,24.900000000000002,12.0,10.5,0.359,0.339,0.352,0.177,0.169,0.17200000000000001,511,Cursos de agua,False,511,Cursos de agua,False,False,AG,Agua,138946.960128897,1.94,,False,0.0,True,403.99603271484375
251220047,602560,4668863,Sondeo Nitratos Rioja ALFARO 2 ALHAMA,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7584096784300445,42.16518691055079,42.16518691055079,-1.7584096784300445,21.8,16.8,18.8,22.900000000000002,23.8,22.700000000000003,8.0,8.0,8.0,22.900000000000002,21.900000000000002,23.700000000000003,47.0,45.5,49.800000000000004,18.2,10.5,13.0,0.352,0.342,0.343,0.179,0.17300000000000001,0.177,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,2583.580239206793,1.68,100.0,False,0.0,False,299.88800048828125
211040583,509565,4701387,Camino de Carramolinero (PO: 501 PA:478),CIDAMÓN,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.88365481773693,42.46476316018527,42.46476316018527,-2.88365481773693,17.5,15.600000000000001,16.1,27.0,30.200000000000003,27.0,7.800000000000001,8.0,8.0,24.6,23.0,24.900000000000002,46.1,43.0,45.400000000000006,22.3,11.100000000000001,13.5,0.341,0.331,0.337,0.186,0.187,0.187,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,18594.004389810303,0.23,100.0,True,0.0,True,626.3080444335938
241160252,578929,4671245,CABEZA SOMERO,QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0441190046077025,42.18937633188291,42.18937633188291,-2.0441190046077025,18.2,15.4,17.0,15.100000000000001,14.600000000000001,14.200000000000001,8.1,8.200000000000001,8.200000000000001,44.400000000000006,45.800000000000004,46.2,26.3,26.200000000000003,26.400000000000002,19.1,9.9,8.200000000000001,0.309,0.309,0.308,0.136,0.123,0.11800000000000001,222,Frutales,True,222,Frutales,True,False,FS,Frutos secos,1243.7360539278448,0.39,0.0,True,0.0,False,590.7320556640625
241160163,578887,4672387,RA DEL HERRERO (PO:13 PA:524),QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0444726733919008,42.19966440046804,42.19966440046804,-2.0444726733919008,20.3,17.3,18.2,14.200000000000001,15.0,14.0,7.9,8.200000000000001,8.200000000000001,38.5,37.300000000000004,39.6,31.400000000000002,27.900000000000002,32.1,20.900000000000002,10.8,8.200000000000001,0.307,0.314,0.303,0.126,0.11900000000000001,0.107,222,Frutales,True,222,Frutales,True,False,FS,Frutos secos,13534.0986328125,0.31,0.0,True,0.0,False,558.8685302734375
241260021,574615,4658001,Sondeo Nitratos Rioja CORNAGO VALDEPERILLO - DESAPARECIDO,CORNAGO,Rioja (La),CAMEROS,RNIT,-2.098051545830426,42.07053298704397,42.07053298704397,-2.098051545830426,20.5,17.6,18.400000000000002,22.3,23.400000000000002,22.1,7.800000000000001,8.0,8.0,31.400000000000002,31.5,31.8,42.0,40.1,42.2,21.200000000000003,11.4,12.600000000000001,0.352,0.332,0.34,0.16,0.152,0.156,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,AG,Agua,128537.04640327123,0.85,,False,0.0,False,662.3790893554688
